AN EXAMPLE CHANGE meeting	sequence	date	type	speaker	statement	newcode	mem_num
201601	1790	2016-01-27	meeting	FISCHER	The QS assessment is summarized in the table on exhibit 2, which shows a slight improvement in the overall level of vulnerability due to a decline in valuation pressures in corporate debt markets and equity markets.	94.0	108.0
201601	1791	2016-01-27	meeting	FISCHER	I think in both those cases, the decline in valuation pressures is a result of external events happening, and I’m not sure that’s all good news about what’s happened to prices there.	94.0	108.0
201601	1792	2016-01-27	meeting	FISCHER	What I found remarkable about these two reports is how much you read about the rest of the world.	94.0	108.0
201601	1793	2016-01-27	meeting	FISCHER	And this is not the first time the United States banking system has been severely exposed to foreign countries, the debt crisis of the 1980s being an obvious example in which the exposure was very large.	94.0	108.0
201601	1794	2016-01-27	meeting	FISCHER	It may be the first time that the United States financial system seems to be exposed to other countries.	94.0	108.0
201601	1795	2016-01-27	meeting	FISCHER	Starting in the morning, you get the Japanese affecting us not that much, then the Chinese in a big way, and then it moves on to Europe affecting us to a greater extent than I recall at earlier stages.	94.0	108.0
201601	1796	2016-01-27	meeting	FISCHER	And it’s very interesting, because it isn’t all happening through the banking systems, which it used to.	94.0	108.0
201601	1797	2016-01-27	meeting	FISCHER	It’s happening, to a considerable extent, through equity markets and debt markets.	94.0	108.0
201601	1798	2016-01-27	meeting	FISCHER	And I find that very interesting.	94.0	108.0
201601	1799	2016-01-27	meeting	FISCHER	I was just thinking, as I was writing this, that it was only about nine months ago that we first decided we could refer to China being a factor in our thinking about what we ought to do.	94.0	108.0
201601	1800	2016-01-27	meeting	FISCHER	And now it’s coming in massively, and it’s a good thing that we’re following what’s going on there.	94.0	108.0
201601	1801	2016-01-27	meeting	FISCHER	The QS report ends with something that I think is very important and that we need to remember as we move ahead.	94.0	108.0
201601	1802	2016-01-27	meeting	FISCHER	I think the last paragraph says that “because Treasury yields are closely related to discount rates used to value many assets and securities, sudden future increases in longer-term Treasury yields, especially if not related to faster-than-anticipated economic growth, could prompt sharp declines in the prices of many assets that appear fairly valued primarily because of the low term premiums.”	94.0	108.0
201601	1803	2016-01-27	meeting	FISCHER	And I think that’s part of what’s happening in the US equity markets as well.	94.0	108.0
201601	1804	2016-01-27	meeting	FISCHER	We cut the interest rate in order to get asset values up, and we were successful—very successful.	94.0	108.0
201601	1805	2016-01-27	meeting	FISCHER	Equity markets came through the crisis beautifully.	94.0	108.0
201601	1806	2016-01-27	meeting	FISCHER	Well, if that all worked, then when we undo the cuts in interest rates, unless the economy has grown a lot since then, and profits are much higher, and firms are much more prosperous, and so on—which hasn’t happened—equity prices are going to go down.	94.0	108.0
201601	1807	2016-01-27	meeting	FISCHER	And in any case, the partial effect of a rise in short-term interest rates, which also affects longer-term rates, is to reduce equity prices and other asset prices.	94.0	108.0
201601	1808	2016-01-27	meeting	FISCHER	And we’ll have to keep thinking about those facts.	94.0	108.0
201601	1809	2016-01-27	meeting	FISCHER	The paper asking about what the longer-term effects are, if any, of low-for-long interest rates in the advanced foreign economies doesn’t find much to worry about, or at least to comment on, except for German insurers who have given long-term guarantees of real rates that are no longer available.	94.0	108.0
201601	1810	2016-01-27	meeting	FISCHER	I think there are some American insurance companies in the same position as well, but you didn’t find very much more.	94.0	108.0
201601	1811	2016-01-27	meeting	FISCHER	I’m kind of reflecting on the fact that we—and when I say “we,”	94.0	108.0
201601	1812	2016-01-27	meeting	FISCHER	I mean “I”—have said in many a speech, “Well, we gave them a long time to prepare.	94.0	108.0
201601	1813	2016-01-27	meeting	FISCHER	We kept warning them.”	94.0	108.0
201601	1814	2016-01-27	meeting	FISCHER	And then you sort of say, “Well, what did you—or what did we, or what did I—expect them to do after we’d told them that we were going to raise the rates and they could be facing capital outflows?”	94.0	108.0
201601	1815	2016-01-27	meeting	FISCHER	Well, did we want them to raise rates to keep the money there?	94.0	108.0
201601	1816	2016-01-27	meeting	FISCHER	I’m not sure what we wanted them to do.	94.0	108.0
201601	1817	2016-01-27	meeting	FISCHER	Some of them have gone on to use capital controls, which, if we’re interested in financial stability, we’d better not rule out if we want financial markets to not be a source of problems for us.	94.0	108.0
201601	1818	2016-01-27	meeting	FISCHER	And then there are a few—Mexico is an example of one that has simply built a very robust financial system and has been, so far, able to withstand a very large devaluation in part because of its oil dependence, which is not that high.	94.0	108.0
201601	1819	2016-01-27	meeting	FISCHER	So what are the lessons?	94.0	108.0
201601	1820	2016-01-27	meeting	FISCHER	I think that we’re in a period in which we’re undergoing a shift of regime in the global economy in which we’re heading back to the 1970s and 1980s.	94.0	108.0
201601	1821	2016-01-27	meeting	FISCHER	I think we’re going to be less connected.	94.0	108.0
201601	1822	2016-01-27	meeting	FISCHER	I think there’s going to be less foreign lending.	94.0	108.0
201601	1823	2016-01-27	meeting	FISCHER	We’re doing that with the anti–money laundering.	94.0	108.0
201601	1824	2016-01-27	meeting	FISCHER	We’re creating problems at the level of the individual.	94.0	108.0
201601	1825	2016-01-27	meeting	FISCHER	They may be justified problems, but we’re doing it.	94.0	108.0
201601	1826	2016-01-27	meeting	FISCHER	And the big difference that China made when it was growing fast, at least in terms of the way I thought of this, is we thought for 40 years or so that the terms of trade would be turning against raw material producers, natural resource producers, forever.	94.0	108.0
201601	1827	2016-01-27	meeting	FISCHER	Australia was quite used to that assumption.	94.0	108.0
201601	1828	2016-01-27	meeting	FISCHER	Then all of a sudden China came along and started buying iron, copper, everything, and all of the prices of commodities started rising.	94.0	108.0
201601	1829	2016-01-27	meeting	FISCHER	And then everybody thought, happy days are here again, and there were massive investments taking place.	94.0	108.0
201601	1830	2016-01-27	meeting	FISCHER	And now, unless I’m mistaken, unless India, which is less globally integrated than China decided to become, replaces it—which is possible, but I don’t think will happen—we’re going to have to get used to a different behavior of that fundamental relationship—namely, the terms of trade between the industrialized world and the developing world.	94.0	108.0
201601	1831	2016-01-27	meeting	FISCHER	And that will have some implications for financial relationships and may have some implications for financial stability.	94.0	108.0
201601	1832	2016-01-27	meeting	FISCHER	So what do we have to do?	94.0	108.0
201601	1833	2016-01-27	meeting	FISCHER	Well, I think, two things.	94.0	108.0
201601	1834	2016-01-27	meeting	FISCHER	We have to remember that we don’t have a lot of financial stability tools, and that we’ve got to do this primarily, as Dan keeps emphasizing, I think, through strengthening the structure of our financial system more than through the use of macroprudential tools, which other countries may have more of.	94.0	108.0
201601	1835	2016-01-27	meeting	FISCHER	And the other thing that I think we have to remember, having watched what has happened in the short period since concerns about China started increasing, is the Warren Buffett warning, “Only when the tide goes out do you discover who is swimming naked.”	94.0	108.0
201601	1836	2016-01-27	meeting	FISCHER	You don’t see it until the crisis actually comes.	94.0	108.0
201601	1837	2016-01-27	meeting	FISCHER	You think about it and you worry about it, but you don’t actually know when it’s going to come.	94.0	108.0
201601	1838	2016-01-27	meeting	FISCHER	And then, bang, it shows up.	94.0	108.0
201601	1839	2016-01-27	meeting	FISCHER	So I like both of these papers, and I think they’re very useful warnings to us, particularly the second one.	94.0	108.0
201601	1840	2016-01-27	meeting	FISCHER	Thank you very much, Madam Chair.	94.0	108.0
201601	1841	2016-01-27	meeting	YELLEN	Thank you very much.	94.0	65.0
201601	1842	2016-01-27	meeting	YELLEN	President Rosengren.	94.0	65.0
201601	1843	2016-01-27	meeting	ROSENGREN	Thank you, Madam Chair.	94.0	90.0
201601	1844	2016-01-27	meeting	ROSENGREN	I will be brief, in view of the number of topics we are discussing at this meeting.	94.0	90.0
201601	1845	2016-01-27	meeting	ROSENGREN	The QS report notes that commercial real estate prices continued to rise through Q3, as shown in chart 1-10.	94.0	90.0
201601	1846	2016-01-27	meeting	ROSENGREN	This continued upward trend in commercial real estate prices, driven by low interest rates and declining vacancy rates, is a scenario we ran in the tabletop exercise.	94.0	90.0
201601	1847	2016-01-27	meeting	ROSENGREN	If this trend continues through year-end, rather than simply being a tabletop scenario, we will be looking at a possible commercial real estate bubble in real time.	94.0	90.0
201601	1848	2016-01-27	meeting	ROSENGREN	This would seem to be the appropriate time to signal even more forcefully our concerns, through guidance, stress tests, and speeches, that supervisory tools are not sufficient.	94.0	90.0
201601	1849	2016-01-27	meeting	ROSENGREN	I may be inclined to use monetary policy tools, perhaps raising the funds rate more rapidly than otherwise would be the case, even though I view that as a second-best solution.	94.0	90.0
201601	1850	2016-01-27	meeting	ROSENGREN	Thank you, Madam Chair.	94.0	90.0
